user_id,gender,age,num_items,purchase
1005702,M,18-25,74,727382
1005703,M,55+,43,515243
1005708,M,36-45,59,503909
1005709,M,18-25,77,1084408
1005710,M,26-35,43,425940
1005711,M,26-35,25,234768
1005712,M,36-45,50,683536
1005714,M,36-45,43,411519
1005716,M,0-17,120,1278421
1005717,M,26-35,225,2130239
1005719,M,55+,15,115199
1005720,M,26-35,190,1527265
1005721,M,46-50,23,227282
1005722,M,26-35,210,1905326
1005724,M,26-35,53,605332
1005725,M,18-25,13,114824
1005726,M,26-35,90,1042394
1005727,M,26-35,28,204452
1005729,M,18-25,37,324706
1005730,M,18-25,43,366682
1005733,M,26-35,124,1367829
1005736,M,26-35,59,714033
1005737,M,46-50,51,419671
1005738,M,26-35,295,2666661
1005739,M,26-35,27,355826
1005740,M,26-35,57,465383
1005741,M,51-55,32,303105
1005746,M,18-25,45,436268
1005747,M,26-35,315,2805372
1005748,M,26-35,35,376483
1005749,M,26-35,231,2318913
1005750,M,18-25,68,707344
1005753,M,18-25,50,700735
1005757,M,0-17,58,658203
1005760,M,18-25,18,131419
1005761,M,26-35,136,862524
1005765,M,26-35,135,1442206
1005766,M,55+,56,473930
1005767,M,26-35,201,2186602
1005769,M,46-50,82,924422
1005770,M,26-35,83,817590
1005771,M,26-35,141,1276085
1005773,M,26-35,13,100206
1005774,M,18-25,28,239590
1005775,M,26-35,97,941960
1005776,M,18-25,100,1131248
1005777,M,0-17,76,740452
1005778,M,36-45,34,480072
1005779,M,26-35,215,1939252
1005780,M,18-25,140,1612191
1005786,M,26-35,181,1366052
1005787,M,26-35,236,2294289
1005788,M,26-35,465,3051524
1005789,M,26-35,28,264731
1005792,M,26-35,135,1241362
1005793,M,26-35,18,273761
1005794,M,36-45,176,1503469
1005795,M,26-35,729,5464535
1005797,M,26-35,73,774419
1005798,M,36-45,68,622923
1005801,M,26-35,87,950000
1005803,M,0-17,38,231696
1005807,M,36-45,36,368625
1005809,M,26-35,118,1146013
1005810,M,51-55,7,80350
1005811,M,18-25,165,1226541
1005813,M,26-35,54,645148
1005815,M,26-35,45,492113
1005816,M,26-35,23,185356
1005817,M,26-35,14,145415
1005818,M,26-35,18,149151
1005819,M,51-55,17,229150
1005823,M,26-35,62,771055
1005824,M,18-25,307,2804407
1005826,M,18-25,127,1140110
1005827,M,26-35,62,682136
1005831,M,26-35,727,6512433
1005834,M,55+,17,143257
1005836,M,26-35,31,313157
1005837,M,26-35,307,3370329
1005842,M,26-35,30,435742
1005843,M,36-45,121,792878
1005846,M,46-50,35,355403
1005848,M,51-55,243,2273297
1005849,M,36-45,23,248372
1005853,M,51-55,83,784192
1005854,M,46-50,234,2140342
1005855,M,51-55,30,285129
1005858,M,26-35,119,1212749
1005859,M,26-35,19,175523
1005865,M,26-35,55,518398
1005868,M,36-45,40,341985
1005872,M,26-35,138,1403677
1005873,M,18-25,20,295626
1005874,M,26-35,185,1755900
1005875,M,26-35,84,1021261
1005877,M,18-25,13,142240
1005879,M,36-45,32,417200
1005880,M,26-35,425,3551677
1005881,M,36-45,159,1415078
1005882,M,36-45,25,290243
1005884,M,18-25,49,674357
1005885,M,26-35,72,809332
1005886,M,26-35,271,2456704
1005888,M,26-35,341,2510414
1005889,M,51-55,82,735154
1005890,M,36-45,191,1737130
1005892,M,46-50,61,589848
1005893,M,26-35,91,544110
1005894,M,36-45,75,949315
1005895,M,26-35,33,355355
1005896,M,26-35,124,588174
1005897,M,26-35,34,257383
1005899,M,36-45,11,92481
1005900,M,26-35,63,444241
1005902,M,51-55,50,375768
1005907,M,26-35,28,280961
1005908,M,26-35,120,1518320
1005912,M,26-35,60,503254
1005914,M,36-45,20,264933
1005915,M,18-25,160,1643566
1005916,M,51-55,378,2932572
1005918,M,26-35,13,154365
1005919,M,18-25,22,145318
1005921,M,26-35,24,254092
1005922,M,55+,139,1100771
1005923,M,26-35,20,207234
1005924,M,36-45,92,1250395
1005927,M,36-45,121,948361
1005928,M,46-50,27,238562
1005932,M,18-25,15,151115
1005933,M,26-35,25,255490
1005934,M,26-35,22,203013
1005935,M,18-25,22,171357
1005936,M,18-25,21,290105
1005937,M,26-35,61,525992
1005938,M,26-35,115,1210344
1005940,M,51-55,29,236938
1005942,M,46-50,103,1011500
1005948,M,55+,221,2120730
1005949,M,18-25,106,960581
1005950,M,26-35,263,2008078
1005951,M,18-25,30,319509
1005953,M,0-17,58,629161
1005954,M,46-50,557,4551927
1005957,M,18-25,138,1372373
1005958,M,46-50,70,745885
1005963,M,26-35,97,1074788
1005964,M,18-25,334,3117743
1005965,M,26-35,23,188435
1005969,M,46-50,55,430888
1005970,M,36-45,22,250044
1005971,M,36-45,95,807878
1005973,M,0-17,20,270475
1005975,M,26-35,28,283144
1005977,M,36-45,30,280443
1005978,M,36-45,228,1940593
1005979,M,26-35,20,165386
1005980,M,55+,118,1070641
1005981,M,36-45,161,1366169
1005982,M,36-45,65,881734
1005983,M,26-35,19,231559
1005988,M,26-35,44,284665
1005994,M,36-45,42,705057
1005998,M,18-25,95,702901
1006000,M,46-50,281,2372712
1006002,M,51-55,182,1843460
1006007,M,36-45,175,1675073
1006008,M,18-25,20,266306
1006010,M,36-45,177,1934210
1006011,M,36-45,105,1198714
1006012,M,36-45,16,127920
1006014,M,46-50,59,528238
1006016,M,46-50,504,3770970
1006018,M,36-45,82,975585
1006019,M,26-35,54,604563
1006020,M,51-55,23,374475
1006021,M,26-35,69,709448
1006022,M,26-35,27,278257
1006023,M,26-35,88,1222210
1006024,M,26-35,60,827570
1006026,M,36-45,47,490768
1006027,M,18-25,23,265201
1006030,M,26-35,59,737361
1006032,M,46-50,55,517261
1006033,M,51-55,36,501843
1006034,M,26-35,12,197086
1006040,M,26-35,180,1653299
1000020,M,26-35,12,185747
1000104,M,26-35,28,215030
1000141,M,36-45,13,115058
1000189,M,18-25,20,209997
1000207,M,26-35,13,113722
1000241,M,36-45,28,335346
1000247,M,26-35,22,179969
1000283,M,26-35,18,244862
1000317,M,36-45,13,120376
1000404,M,18-25,31,291660
1000407,M,18-25,17,162159
1000427,M,36-45,13,127915
1000432,M,46-50,36,238459
1000440,M,55+,15,155137
1000441,M,36-45,30,367148
1000485,M,55+,28,224072
1000489,M,18-25,13,110421
1000495,M,18-25,26,288597
1000512,M,36-45,23,158309
1000521,M,55+,24,239839
1000538,M,55+,30,379549
1000562,M,36-45,19,250763
1000572,M,18-25,10,60789
1000607,M,26-35,10,116019
1000665,M,18-25,17,122217
1000672,M,36-45,25,318478
1000693,M,36-45,39,416518
1000745,M,0-17,13,99920
1000747,M,18-25,19,246522
1000768,M,26-35,31,348216
1000782,M,55+,16,154246
1000784,M,18-25,16,136635
1000865,M,36-45,28,325815
1000874,M,46-50,14,96829
1000876,M,26-35,65,818160
1000879,M,46-50,28,230694
1000902,M,55+,10,120497
1000941,M,18-25,19,110552
1000965,M,55+,31,300739
1001046,M,55+,18,189234
1001080,M,55+,31,270548
1001085,M,26-35,21,187922
1001144,M,26-35,14,141744
1001157,M,46-50,13,161466
1001171,M,46-50,20,226676
1001197,M,36-45,15,167477
1001200,M,0-17,24,260748
1001290,M,36-45,25,248419
1001310,M,46-50,13,94677
1001318,M,18-25,9,80505
1001363,M,51-55,13,125943
1001416,M,26-35,10,70601
1001435,M,26-35,22,174877
1001445,M,26-35,15,127554
1001462,M,36-45,19,156823
1001518,M,26-35,11,163390
1001522,M,36-45,43,521213
1001531,M,46-50,19,144107
1001534,M,51-55,11,75153
1001537,M,18-25,17,182294
1001539,M,26-35,16,213555
1001549,M,36-45,11,77878
1001558,M,18-25,14,228166
1001559,M,36-45,29,265011
1001573,M,0-17,16,112724
1001604,M,26-35,20,209087
1001621,M,26-35,11,74968
1001653,M,18-25,11,91949
1001661,M,36-45,20,187007
1001708,M,26-35,15,165428
1001725,M,18-25,19,206317
1001772,M,55+,19,159752
1001773,M,18-25,34,288619
1001821,M,26-35,14,164727
1001829,M,26-35,20,167137
1001840,M,26-35,16,237371
1001846,M,46-50,29,343187
1001848,M,36-45,15,109256
1001857,M,0-17,20,243379
1001864,M,36-45,15,112387
1001869,M,46-50,29,236760
1001872,M,51-55,18,180078
1001900,M,55+,24,197287
1001919,M,0-17,26,176445
1001935,M,0-17,35,266981
1001936,M,36-45,19,157986
1001987,M,26-35,23,235729
1002019,M,51-55,16,144759
1002080,M,26-35,18,208996
1002107,M,26-35,18,152295
1002118,M,26-35,50,512281
1002135,M,51-55,8,61738
1002191,M,18-25,17,137572
1002227,M,51-55,26,335466
1002229,M,46-50,18,133340
1002295,M,46-50,12,151117
1002315,M,55+,29,192846
1002326,M,18-25,30,345710
1002328,M,55+,25,182537
1002333,M,51-55,28,233714
1002337,M,36-45,39,528084
1002360,M,51-55,21,171576
1002363,M,51-55,16,218736
1002377,M,36-45,17,234813
1002384,M,36-45,13,146701
1002412,M,55+,18,262889
1002433,M,26-35,19,158527
1002450,M,46-50,14,105007
1002471,M,51-55,25,186271
1002527,M,36-45,17,261590
1002545,M,55+,27,248868
1002549,M,55+,12,140535
1002553,M,26-35,11,162600
1002563,M,46-50,12,116138
1002591,M,18-25,25,253385
1002615,M,26-35,35,338735
1002619,M,36-45,52,538966
1002623,M,55+,31,187791
1002626,M,55+,13,137004
1002652,M,36-45,21,148803
1002658,M,26-35,18,152550
1002662,M,26-35,23,217418
1002690,M,26-35,7,87789
1002708,M,26-35,22,162853
1002746,M,51-55,30,253570
1002758,M,55+,9,84566
1002791,M,55+,31,403227
1002805,M,55+,49,470138
1002815,M,36-45,29,305036
1002816,M,26-35,12,176036
1002821,M,18-25,17,157658
1002850,M,18-25,19,175809
1002867,M,46-50,19,230381
1002893,M,26-35,9,99369
1002898,M,18-25,65,654266
1002902,M,26-35,14,141159
1002932,M,26-35,18,160710
1002964,M,26-35,29,332710
1002979,M,36-45,25,214909
1003103,M,26-35,23,220698
1003117,M,36-45,20,197300
1003120,M,18-25,21,203258
1003133,M,18-25,11,89069
1003176,M,26-35,13,123947
1003186,M,51-55,17,220908
1003188,M,55+,16,142131
1003221,M,26-35,23,320183
1003247,M,36-45,15,186821
1003276,M,26-35,17,108580
1003287,M,55+,13,88121
1003289,M,46-50,48,493773
1003293,M,46-50,26,215694
1003307,M,51-55,15,97766
1003310,M,46-50,39,385971
1003344,M,36-45,34,396916
1003375,M,26-35,14,128162
1003409,M,26-35,25,306878
1003421,M,46-50,17,153390
1003446,M,26-35,20,171376
1003452,M,26-35,53,609696
1003459,M,18-25,19,205195
1003495,M,18-25,9,89900
1003566,M,46-50,13,128974
1003584,M,18-25,34,373992
1003587,M,36-45,22,224035
1003602,M,26-35,56,505810
1003623,M,36-45,15,222448
1003631,M,18-25,17,240521
1003632,M,51-55,17,135235
1003636,M,26-35,11,116564
1003722,M,26-35,18,158654
1003734,M,18-25,30,235042
1003738,M,46-50,22,200064
1003783,M,26-35,16,112855
1003809,M,36-45,28,434200
1003813,M,36-45,37,357885
1003818,M,46-50,22,230183
1003851,M,26-35,45,354290
1003863,M,26-35,16,204460
1003870,M,26-35,14,106077
1003883,M,51-55,9,49349
1003899,M,26-35,29,252469
1003969,M,55+,10,87549
1003986,M,26-35,29,221442
1004003,M,55+,24,275717
1004074,M,36-45,16,119333
1004087,M,0-17,32,230070
1004125,M,36-45,27,156322
1004146,M,36-45,17,160783
1004154,M,26-35,15,146300
1004182,M,26-35,30,398460
1004211,M,46-50,15,124677
1004244,M,36-45,10,80924
1004267,M,36-45,22,157250
1004273,M,46-50,17,149081
1004301,M,36-45,18,198664
1004314,M,26-35,19,213619
1004325,M,26-35,13,83072
1004372,M,36-45,13,130633
1004394,M,26-35,17,133778
1004396,M,18-25,13,137543
1004412,M,18-25,53,454333
1004421,M,46-50,14,150520
1004424,M,26-35,21,321763
1004441,M,18-25,18,138576
1004525,M,26-35,10,99191
1004545,M,26-35,18,191009
1004547,M,18-25,17,126905
1004548,M,18-25,14,98951
1004550,M,18-25,16,131743
1004559,M,26-35,24,195264
1004564,M,36-45,14,146919
1004642,M,26-35,22,206979
1004657,M,46-50,21,207405
1004712,M,36-45,23,126846
1004723,M,36-45,18,163086
1004775,M,26-35,17,142021
1004777,M,26-35,22,304091
1004825,M,26-35,25,324749
1004844,M,46-50,21,223433
1004851,M,18-25,17,136096
1004864,M,18-25,27,234136
1004872,M,46-50,18,151926
1004900,M,26-35,14,113988
1004910,M,18-25,30,336462
1004941,M,55+,15,138749
1004963,M,46-50,79,727216
1004967,M,18-25,59,680003
1004971,M,36-45,15,116918
1005006,M,36-45,22,243142
1005028,M,26-35,15,101275
1005072,M,46-50,32,351099
1005094,M,18-25,33,493491
1005125,M,46-50,18,205365
1005168,M,36-45,13,114884
1005171,M,55+,10,134890
1005176,M,0-17,25,207445
1005216,M,18-25,12,86790
1005231,M,36-45,18,206095
1005259,M,26-35,23,204535
1005274,M,26-35,12,64442
1005288,M,55+,23,176799
1005358,M,36-45,15,215355
1005372,M,26-35,20,217396
1005375,M,26-35,21,202129
1005380,M,18-25,15,103092
1005381,M,26-35,17,151583
1005442,M,26-35,43,489847
1005471,M,18-25,12,129416
1005474,M,26-35,26,264211
1005487,M,26-35,26,291424
1005489,M,18-25,40,460826
1005496,M,26-35,44,366550
1005510,M,18-25,35,443169
1005542,M,46-50,29,335823
1005577,M,51-55,20,183221
1005601,M,36-45,46,479654
1005735,M,26-35,11,100062
1005772,M,36-45,17,123525
1005781,M,26-35,13,116128
1005784,M,18-25,14,112200
1005799,M,26-35,20,239126
1005814,M,26-35,17,177170
1005820,M,46-50,26,204135
1005821,M,26-35,36,355263
1005839,M,26-35,13,147992
1005876,M,51-55,12,123445
1005891,M,18-25,35,314220
1005903,M,26-35,48,555699
1005962,M,36-45,16,217910
1005967,M,51-55,13,136189
1005968,M,55+,18,282354
1005984,M,26-35,16,212929
1005987,M,26-35,31,256716
1006028,M,18-25,28,362972
1000144,M,26-35,22,234047
1000248,M,18-25,18,236168
1000286,M,26-35,25,246138
1000488,M,26-35,15,149115
1000491,M,18-25,10,98030
1000578,M,18-25,14,155087
1000653,M,55+,15,111776
1000790,M,26-35,10,143636
1000866,M,0-17,18,158901
1000946,M,36-45,19,204398
1001192,M,51-55,15,139860
1001213,M,51-55,18,179133
1001309,M,26-35,16,162598
1001330,M,55+,23,248014
1001431,M,55+,15,111581
1001456,M,26-35,14,167350
1001471,M,26-35,10,82550
1001488,M,26-35,12,149715
1001566,M,36-45,12,105654
1001652,M,26-35,16,120388
1001662,M,26-35,11,116024
1001881,M,36-45,28,245109
1001898,M,26-35,16,134466
1001915,M,51-55,17,131238
1002061,M,55+,9,104049
1002312,M,46-50,22,231919
1002388,M,55+,15,231198
1002417,M,46-50,14,138623
1002432,M,26-35,23,254390
1002470,M,36-45,15,147620
1002487,M,46-50,25,231666
1002515,M,46-50,25,323421
1002598,M,26-35,15,155753
1002616,M,36-45,27,187417
1002721,M,46-50,17,165492
1002722,M,36-45,12,134071
1002759,M,26-35,11,90598
1002827,M,26-35,20,179742
1002836,M,26-35,13,98139
1002875,M,26-35,25,390819
1002940,M,26-35,22,220500
1003016,M,18-25,19,199694
1003235,M,18-25,21,219359
1003252,M,51-55,17,124869
1003273,M,36-45,12,126284
1003275,M,36-45,8,55960
1003284,M,26-35,21,210566
1003298,M,0-17,14,125185
1003376,M,36-45,13,109808
1003542,M,26-35,8,81463
1003548,M,46-50,17,106437
1003617,M,36-45,28,289653
1003826,M,26-35,14,128306
1003877,M,46-50,16,185802
1003911,M,18-25,17,172888
1004192,M,36-45,8,74610
1004230,M,55+,10,89800
1004392,M,18-25,15,112975
1004570,M,46-50,19,198926
1004616,M,26-35,15,137638
1004696,M,18-25,14,139705
1004703,M,26-35,15,138166
1004720,M,26-35,20,178780
1004741,M,36-45,14,181320
1004885,M,55+,18,250011
1004919,M,18-25,19,202156
1004974,M,36-45,17,167910
1004988,M,26-35,17,145912
1005062,M,51-55,13,152624
1005179,M,26-35,20,236986
1005202,M,18-25,20,154740
1005244,M,18-25,25,300383
1005370,M,26-35,15,128149
1005379,M,26-35,22,225857
1005439,M,55+,12,84179
1005656,M,26-35,18,117131
1005800,M,36-45,14,129670
1005828,M,26-35,14,97402
1005909,M,18-25,17,129116
1000226,M,36-45,10,93001
1000395,M,18-25,10,65645
1000763,M,18-25,15,168970
1000947,M,18-25,9,62826
1001991,M,26-35,12,143143
1002601,M,36-45,12,100908
1002640,M,36-45,12,150892
1003181,M,26-35,13,156789
1004100,M,55+,14,172518
1004385,M,26-35,15,107473
1004527,M,18-25,8,85280
1004955,M,55+,17,81201
1005110,M,36-45,13,135420
1005295,M,36-45,13,124138
1005309,M,26-35,15,119362
1005409,M,46-50,11,90595
1005608,M,18-25,7,61628
1000640,M,18-25,14,131545
1001282,M,51-55,12,93851
1001674,M,36-45,16,94838
1004871,M,18-25,12,108545
1004113,M,36-45,20,213550
1005391,M,26-35,7,60182
1001529,M,18-25,13,152942
